Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
0,90480,0.008932458,1.031806222,24.17
0.0333,90480,0.008932458,1.031806222,24.53
600.0333,91080,0.008932458,1.031806222,24.52
1200.0333,91680,0.008932458,1.031806222,24.43
1800.0333,92280,0.008932458,1.031806222,24.33
2400.0333,92880,0.0089305,1.031806222,24.31
3000.0333,93480,0.0089305,1.031806222,24.27
3600.0333,94080,0.008928542,1.031806222,24.42
4200.0333,94680,0.008928542,1.031806222,24.53
4800.0333,95280,0.014090865,1.024893662,23.16
5400.0333,95880,0.018286206,1.030530001,23.26
6000.0333,96480,0.018275916,1.030530001,23.11
6600.0333,97080,0.018267688,1.030530001,23.17
7200.0333,97680,0.018261503,1.030530001,23.27
7800.0333,98280,0.018257399,1.030530001,23.35
8400.0333,98880,0.018251215,1.030530001,23.21
9000.0333,99480,0.018247111,1.030530001,23.22
9600.0333,100080,0.01824505,1.030530001,23.12
10200.0333,100680,0.018240927,1.030530001,22.98
10800.0333,101280,0.018238866,1.030530001,23.21
11400.0333,101880,0.018236823,1.030530001,22.99
12000.0333,102480,0.018234762,1.030530001,23.14
12600.0333,103080,0.018232701,1.030530001,23.36
13200.0333,103680,0.018232701,1.030530001,23.36
13800.0333,104280,0.018228578,1.030530001,23.19
14400.0333,104880,0.018228578,1.030530001,23.26
15000.0333,105480,0.018226536,1.030530001,23.37
15600.0333,106080,0.018226536,1.030530001,23.18
16200.0333,106680,0.018228578,1.030530001,23.21
16800.0333,107280,0.018224475,1.030530001,23.03
17400.0333,107880,0.018222414,1.030530001,23.29
18000.0333,108480,0.018222414,1.030530001,23.24
18600.0333,109080,0.018222414,1.030530001,23.34
19200.0333,109680,0.018220353,1.030530001,23.26
19800.0333,110280,0.018220353,1.030530001,23.14
20400.0333,110880,0.018218292,1.030530001,23.46
21000.0333,111480,0.028106219,1.027181729,21.87
21600.0333,112080,0.028084452,1.027181729,21.95
22200.0333,112680,0.02807357,1.027181729,21.92
22800.0333,113280,0.028067029,1.027181729,21.95
23400.0333,113880,0.028058328,1.027181729,22.07
24000.0333,114480,0.028053967,1.027181729,21.96
24600.0333,115080,0.028047447,1.027181729,21.87
25200.0333,115680,0.028045267,1.027181729,22.09
25800.0333,116280,0.028040907,1.027181729,22.01
26400.0333,116880,0.028040907,1.027181729,21.89
27000.0333,117480,0.028036567,1.027181729,22.03
27600.0333,118080,0.028036567,1.027181729,22
28200.0333,118680,0.028030028,1.027181729,21.84
28800.0333,119280,0.028030028,1.027181729,21.91
29400.0333,119880,0.028027868,1.027181729,21.76
30000.0333,120480,0.028027868,1.027181729,22.05
30600.0333,121080,0.028025688,1.027181729,21.99
31200.0333,121680,0.028025688,1.027181729,22.06
31800.0333,122280,0.028025688,1.027181729,21.94
32400.0333,122880,0.028021328,1.027181729,22.15
33000.0333,123480,0.028025688,1.027181729,22.13
33600.0333,124080,0.028021328,1.027181729,22.07
34200.0333,124680,0.028023508,1.027181729,22.07
34800.0333,125280,0.028019149,1.027181729,22.08
35400.0333,125880,0.028021328,1.027181729,21.93
36000.0333,126480,0.038482303,1.024852167,20.76
36600.0333,127080,0.038452212,1.024852167,20.55
37200.0333,127680,0.038438328,1.024852167,20.74
37800.0333,128280,0.03842908,1.024852167,20.58
38400.0333,128880,0.038424445,1.024852167,20.73
39000.0333,129480,0.038415198,1.024852167,20.63
39600.0333,130080,0.03841288,1.024852167,20.68
40200.0333,130680,0.038405951,1.024852167,20.67
40800.0333,131280,0.038405951,1.024852167,20.64
41400.0333,131880,0.038401317,1.024852167,20.67
42000.0333,132480,0.038396683,1.024852167,20.65
42600.0333,133080,0.038399,1.024852167,20.71
43200.0333,133680,0.038394387,1.024852167,20.68
43800.0333,134280,0.038394387,1.024852167,20.62
44400.0333,134880,0.03838512,1.024852167,20.56
45000.0333,135480,0.038389754,1.024852167,20.62
45600.0333,136080,0.038382825,1.024852167,20.57
46200.0333,136680,0.03838512,1.024852167,20.68
46800.0333,137280,0.038378192,1.024852167,20.72
47400.0333,137880,0.038380508,1.024852167,20.62
48000.0333,138480,0.038375875,1.024852167,20.62
48600.0333,139080,0.038371242,1.024852167,20.55
49200.0333,139680,0.03836663,1.024852167,20.6
49800.0333,140280,0.038368947,1.024852167,20.72
50400.0333,140880,0.038368947,1.024852167,20.58
51000.0333,141480,0.038361998,1.024852167,20.62
51600.0333,142080,0.049450206,1.025091432,19.37
52200.0333,142680,0.049418064,1.025091432,19.37
52800.0333,143280,0.049410632,1.025091432,19.36
53400.0333,143880,0.049398268,1.025091432,19.45
54000.0333,144480,0.049385906,1.025091432,19.48
54600.0333,145080,0.049380951,1.025091432,19.47
55200.0333,145680,0.04936859,1.025091432,19.47
55800.0333,146280,0.049366136,1.025091432,19.48
56400.0333,146880,0.049361183,1.025091432,19.42
57000.0333,147480,0.049353753,1.025091432,19.47
57600.0333,148080,0.049358706,1.025091432,19.46
58200.0333,148680,0.04935623,1.025091432,19.52
58800.0333,149280,0.04935623,1.025091432,19.39
59400.0333,149880,0.049353753,1.025091432,19.55
60000.0333,150480,0.049353753,1.025091432,19.44
60600.0333,151080,0.049348823,1.025091432,19.48
61200.0333,151680,0.049351299,1.025091432,19.42
61800.0333,152280,0.049346346,1.025091432,19.43
62400.0333,152880,0.049351299,1.025091432,19.45
63000.0333,153480,0.04933894,1.025091432,19.47
63600.0333,154080,0.04933894,1.025091432,19.47
64200.0333,154680,0.049333988,1.025091432,19.48
64800.0333,155280,0.049331511,1.025091432,19.41
65400.0333,155880,0.049331511,1.025091432,19.39
66000.0333,156480,0.049329035,1.025091432,19.41
66600.0333,157080,0.049329035,1.025091432,19.5
67200.0333,157680,0.051865033,1.025091432,18.6
67800.0333,158280,0.061169189,1.023553317,18.13
68400.0333,158880,0.061139898,1.023553317,18.16
69000.0333,159480,0.061121254,1.023553317,18.12
69600.0333,160080,0.061107945,1.023553317,18.08
70200.0333,160680,0.06109997,1.023553317,18.06
70800.0333,161280,0.06108933,1.023553317,18.04
71400.0333,161880,0.061086664,1.023553317,17.98
72000.0333,162480,0.061081331,1.023553317,18.04
72600.0333,163080,0.061078665,1.023553317,18.12
73200.0333,163680,0.061073358,1.023553317,18.13
73800.0333,164280,0.061062694,1.023553317,18.06
74400.0333,164880,0.061062694,1.023553317,17.93
75000.0333,165480,0.061062694,1.023553317,18.07
75600.0333,166080,0.061060053,1.023553317,18.08
76200.0333,166680,0.061054722,1.023553317,17.92
76800.0333,167280,0.061052056,1.023553317,18.15
77400.0333,167880,0.061052056,1.023553317,18.17
78000.0333,168480,0.061046725,1.023553317,18.22
78600.0333,169080,0.061046725,1.023553317,18.05
79200.0333,169680,0.061049391,1.023553317,18.1
79800.0333,170280,0.061046725,1.023553317,18.19
80400.0333,170880,0.061044084,1.023553317,18.08
81000.0333,171480,0.061030782,1.023553317,18.08
81600.0333,172080,0.061025452,1.023553317,18.18
82200.0333,172680,0.061020122,1.023553317,18.18
82800.0333,173280,0.061025452,1.023553317,18.33
83400.0333,173880,0.068025742,1.020980323,16.8
84000.0333,174480,0.0737687,1.02129147,16.72
84600.0333,175080,0.073757555,1.02129147,16.72
85200.0333,175680,0.073724125,1.02129147,16.68
